
PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	186	0	0	0
2	0		sleeping	  0	0	0	186	0	0	0	0
3	4		runnable	  31	48	0	1	7	14	28	104
4	0		runnable	  0	7	0	154	0	0	0	0
5	0		runnable	  0	7	0	154	0	0	0	0
6	0		runnable	  0	7	0	154	0	0	0	0
7	0		runnable	  0	7	0	154	0	0	0	0
8	0		runnable	  0	7	0	154	0	0	0	0
9	4		runnable	  31	32	0	2	8	16	32	96
10	4		runnable	  23	24	0	3	9	18	44	80
11	4		runnable	  23	16	0	4	10	20	48	72
12	4		runnable	  23	8	0	5	11	22	52	64
13	3		running 	  23	0	0	6	12	24	56	56

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	187	0	0	0
2	0		sleeping	  0	0	0	187	0	0	0	0
3	4		running 	  32	48	0	1	7	14	28	105
4	0		sleeping	  0	7	0	155	0	0	0	0
5	0		sleeping	  0	7	0	155	0	0	0	0
6	0		sleeping	  0	7	0	155	0	0	0	0
7	0		sleeping	  0	7	0	155	0	0	0	0
8	0		sleeping	  0	7	0	155	0	0	0	0
9	4		runnable	  31	33	0	2	8	16	32	97
10	4		runnable	  23	25	0	3	9	18	44	81
11	4		runnable	  23	17	0	4	10	20	48	73
12	4		runnable	  23	9	0	5	11	22	52	65
13	4		runnable	  23	1	0	6	12	24	56	57

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	188	0	0	0
2	0		sleeping	  0	0	0	188	0	0	0	0
3	4		running 	  33	48	0	1	7	14	28	106
4	0		runnable	  0	1	0	156	0	0	0	0
5	0		runnable	  0	1	0	156	0	0	0	0
6	0		runnable	  0	1	0	156	0	0	0	0
7	0		runnable	  0	1	0	156	0	0	0	0
8	0		runnable	  0	1	0	156	0	0	0	0
9	4		runnable	  31	34	0	2	8	16	32	98
10	4		runnable	  23	26	0	3	9	18	44	82
11	4		runnable	  23	18	0	4	10	20	48	74
12	4		runnable	  23	10	0	5	11	22	52	66
13	4		runnable	  23	2	0	6	12	24	56	58

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	189	0	0	0
2	0		sleeping	  0	0	0	189	0	0	0	0
3	4		running 	  34	48	0	1	7	14	28	107
4	0		runnable	  0	2	0	157	0	0	0	0
5	0		runnable	  0	2	0	157	0	0	0	0
6	0		runnable	  0	2	0	157	0	0	0	0
7	0		runnable	  0	2	0	157	0	0	0	0
8	0		runnable	  0	2	0	157	0	0	0	0
9	4		runnable	  31	35	0	2	8	16	32	99
10	4		runnable	  23	27	0	3	9	18	44	83
11	4		runnable	  23	19	0	4	10	20	48	75
12	4		runnable	  23	11	0	5	11	22	52	67
13	4		runnable	  23	3	0	6	12	24	56	59

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	190	0	0	0
2	0		sleeping	  0	0	0	190	0	0	0	0
3	4		running 	  35	48	0	1	7	14	28	108
4	0		runnable	  0	3	0	158	0	0	0	0
5	0		runnable	  0	3	0	158	0	0	0	0
6	0		runnable	  0	3	0	158	0	0	0	0
7	0		runnable	  0	3	0	158	0	0	0	0
8	0		runnable	  0	3	0	158	0	0	0	0
9	4		runnable	  31	36	0	2	8	16	32	100
10	4		runnable	  23	28	0	3	9	18	44	84
11	4		runnable	  23	20	0	4	10	20	48	76
12	4		runnable	  23	12	0	5	11	22	52	68
13	4		runnable	  23	4	0	6	12	24	56	60

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	191	0	0	0
2	0		sleeping	  0	0	0	191	0	0	0	0
3	4		running 	  36	48	0	1	7	14	28	109
4	0		runnable	  0	4	0	159	0	0	0	0
5	0		runnable	  0	4	0	159	0	0	0	0
6	0		runnable	  0	4	0	159	0	0	0	0
7	0		runnable	  0	4	0	159	0	0	0	0
8	0		runnable	  0	4	0	159	0	0	0	0
9	4		runnable	  31	37	0	2	8	16	32	101
10	4		runnable	  23	29	0	3	9	18	44	85
11	4		runnable	  23	21	0	4	10	20	48	77
12	4		runnable	  23	13	0	5	11	22	52	69
13	4		runnable	  23	5	0	6	12	24	56	61

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	192	0	0	0
2	0		sleeping	  0	0	0	192	0	0	0	0
3	4		running 	  37	48	0	1	7	14	28	110
4	0		runnable	  0	5	0	160	0	0	0	0
5	0		runnable	  0	5	0	160	0	0	0	0
6	0		runnable	  0	5	0	160	0	0	0	0
7	0		runnable	  0	5	0	160	0	0	0	0
8	0		runnable	  0	5	0	160	0	0	0	0
9	4		runnable	  31	38	0	2	8	16	32	102
10	4		runnable	  23	30	0	3	9	18	44	86
11	4		runnable	  23	22	0	4	10	20	48	78
12	4		runnable	  23	14	0	5	11	22	52	70
13	4		runnable	  23	6	0	6	12	24	56	62

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	193	0	0	0
2	0		sleeping	  0	0	0	193	0	0	0	0
3	4		running 	  38	48	0	1	7	14	28	111
4	0		runnable	  0	6	0	161	0	0	0	0
5	0		runnable	  0	6	0	161	0	0	0	0
6	0		runnable	  0	6	0	161	0	0	0	0
7	0		runnable	  0	6	0	161	0	0	0	0
8	0		runnable	  0	6	0	161	0	0	0	0
9	4		runnable	  31	39	0	2	8	16	32	103
10	4		runnable	  23	31	0	3	9	18	44	87
11	4		runnable	  23	23	0	4	10	20	48	79
12	4		runnable	  23	15	0	5	11	22	52	71
13	4		runnable	  23	7	0	6	12	24	56	63

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	194	0	0	0
2	0		sleeping	  0	0	0	194	0	0	0	0
3	4		running 	  39	48	0	1	7	14	28	112
4	0		runnable	  0	7	0	162	0	0	0	0
5	0		runnable	  0	7	0	162	0	0	0	0
6	0		runnable	  0	7	0	162	0	0	0	0
7	0		runnable	  0	7	0	162	0	0	0	0
8	0		runnable	  0	7	0	162	0	0	0	0
9	4		runnable	  31	40	0	2	8	16	32	104
10	4		runnable	  23	32	0	3	9	18	44	88
11	4		runnable	  23	24	0	4	10	20	48	80
12	4		runnable	  23	16	0	5	11	22	52	72
13	4		runnable	  23	8	0	6	12	24	56	64

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	195	0	0	0
2	0		sleeping	  0	0	0	195	0	0	0	0
3	4		running 	  40	48	0	1	7	14	28	113
4	0		runnable	  0	8	0	163	0	0	0	0
5	0		runnable	  0	8	0	163	0	0	0	0
6	0		runnable	  0	8	0	163	0	0	0	0
7	0		runnable	  0	8	0	163	0	0	0	0
8	0		runnable	  0	8	0	163	0	0	0	0
9	4		runnable	  31	41	0	2	8	16	32	105
10	4		runnable	  23	33	0	3	9	18	44	89
11	4		runnable	  23	25	0	4	10	20	48	81
12	4		runnable	  23	17	0	5	11	22	52	73
13	4		runnable	  23	9	0	6	12	24	56	65

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	196	0	0	0
2	0		sleeping	  0	0	0	196	0	0	0	0
3	4		running 	  41	48	0	1	7	14	28	114
4	0		runnable	  0	9	0	164	0	0	0	0
5	0		runnable	  0	9	0	164	0	0	0	0
6	0		runnable	  0	9	0	164	0	0	0	0
7	0		runnable	  0	9	0	164	0	0	0	0
8	0		runnable	  0	9	0	164	0	0	0	0
9	4		runnable	  31	42	0	2	8	16	32	106
10	4		runnable	  23	34	0	3	9	18	44	90
11	4		runnable	  23	26	0	4	10	20	48	82
12	4		runnable	  23	18	0	5	11	22	52	74
13	4		runnable	  23	10	0	6	12	24	56	66

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	197	0	0	0
2	0		sleeping	  0	0	0	197	0	0	0	0
3	4		running 	  42	48	0	1	7	14	28	115
4	0		runnable	  0	10	0	165	0	0	0	0
5	0		runnable	  0	10	0	165	0	0	0	0
6	0		runnable	  0	10	0	165	0	0	0	0
7	0		runnable	  0	10	0	165	0	0	0	0
8	0		runnable	  0	10	0	165	0	0	0	0
9	4		runnable	  31	43	0	2	8	16	32	107
10	4		runnable	  23	35	0	3	9	18	44	91
11	4		runnable	  23	27	0	4	10	20	48	83
12	4		runnable	  23	19	0	5	11	22	52	75
13	4		runnable	  23	11	0	6	12	24	56	67

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	198	0	0	0
2	0		sleeping	  0	0	0	198	0	0	0	0
3	4		runnable	  42	1	0	1	7	14	28	116
4	0		sleeping	  0	10	0	166	0	0	0	0
5	0		sleeping	  0	10	0	166	0	0	0	0
6	0		sleeping	  0	10	0	166	0	0	0	0
7	0		sleeping	  0	10	0	166	0	0	0	0
8	0		sleeping	  0	10	0	166	0	0	0	0
9	4		running 	  32	43	0	2	8	16	32	108
10	4		runnable	  23	36	0	3	9	18	44	92
11	4		runnable	  23	28	0	4	10	20	48	84
12	4		runnable	  23	20	0	5	11	22	52	76
13	4		runnable	  23	12	0	6	12	24	56	68

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	199	0	0	0
2	0		sleeping	  0	0	0	199	0	0	0	0
3	4		runnable	  42	2	0	1	7	14	28	117
4	0		runnable	  0	1	0	167	0	0	0	0
5	0		runnable	  0	1	0	167	0	0	0	0
6	0		runnable	  0	1	0	167	0	0	0	0
7	0		runnable	  0	1	0	167	0	0	0	0
8	0		runnable	  0	1	0	167	0	0	0	0
9	4		running 	  33	43	0	2	8	16	32	109
10	4		runnable	  23	37	0	3	9	18	44	93
11	4		runnable	  23	29	0	4	10	20	48	85
12	4		runnable	  23	21	0	5	11	22	52	77
13	4		runnable	  23	13	0	6	12	24	56	69

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	200	0	0	0
2	0		sleeping	  0	0	0	200	0	0	0	0
3	4		runnable	  42	3	0	1	7	14	28	118
4	0		runnable	  0	2	0	168	0	0	0	0
5	0		runnable	  0	2	0	168	0	0	0	0
6	0		runnable	  0	2	0	168	0	0	0	0
7	0		runnable	  0	2	0	168	0	0	0	0
8	0		runnable	  0	2	0	168	0	0	0	0
9	4		running 	  34	43	0	2	8	16	32	110
10	4		runnable	  23	38	0	3	9	18	44	94
11	4		runnable	  23	30	0	4	10	20	48	86
12	4		runnable	  23	22	0	5	11	22	52	78
13	4		runnable	  23	14	0	6	12	24	56	70

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	201	0	0	0
2	0		sleeping	  0	0	0	201	0	0	0	0
3	4		runnable	  42	4	0	1	7	14	28	119
4	0		runnable	  0	3	0	169	0	0	0	0
5	0		runnable	  0	3	0	169	0	0	0	0
6	0		runnable	  0	3	0	169	0	0	0	0
7	0		runnable	  0	3	0	169	0	0	0	0
8	0		runnable	  0	3	0	169	0	0	0	0
9	4		running 	  35	43	0	2	8	16	32	111
10	4		runnable	  23	39	0	3	9	18	44	95
11	4		runnable	  23	31	0	4	10	20	48	87
12	4		runnable	  23	23	0	5	11	22	52	79
13	4		runnable	  23	15	0	6	12	24	56	71

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	202	0	0	0
2	0		sleeping	  0	0	0	202	0	0	0	0
3	4		runnable	  42	5	0	1	7	14	28	120
4	0		runnable	  0	4	0	170	0	0	0	0
5	0		runnable	  0	4	0	170	0	0	0	0
6	0		runnable	  0	4	0	170	0	0	0	0
7	0		runnable	  0	4	0	170	0	0	0	0
8	0		runnable	  0	4	0	170	0	0	0	0
9	4		running 	  36	43	0	2	8	16	32	112
10	4		runnable	  23	40	0	3	9	18	44	96
11	4		runnable	  23	32	0	4	10	20	48	88
12	4		runnable	  23	24	0	5	11	22	52	80
13	4		runnable	  23	16	0	6	12	24	56	72

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	203	0	0	0
2	0		sleeping	  0	0	0	203	0	0	0	0
3	4		runnable	  42	6	0	1	7	14	28	121
4	0		runnable	  0	5	0	171	0	0	0	0
5	0		runnable	  0	5	0	171	0	0	0	0
6	0		runnable	  0	5	0	171	0	0	0	0
7	0		runnable	  0	5	0	171	0	0	0	0
8	0		runnable	  0	5	0	171	0	0	0	0
9	4		running 	  37	43	0	2	8	16	32	113
10	4		runnable	  23	41	0	3	9	18	44	97
11	4		runnable	  23	33	0	4	10	20	48	89
12	4		runnable	  23	25	0	5	11	22	52	81
13	4		runnable	  23	17	0	6	12	24	56	73

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	204	0	0	0
2	0		sleeping	  0	0	0	204	0	0	0	0
3	4		runnable	  42	7	0	1	7	14	28	122
4	0		runnable	  0	6	0	172	0	0	0	0
5	0		runnable	  0	6	0	172	0	0	0	0
6	0		runnable	  0	6	0	172	0	0	0	0
7	0		runnable	  0	6	0	172	0	0	0	0
8	0		runnable	  0	6	0	172	0	0	0	0
9	4		running 	  38	43	0	2	8	16	32	114
10	4		runnable	  23	42	0	3	9	18	44	98
11	4		runnable	  23	34	0	4	10	20	48	90
12	4		runnable	  23	26	0	5	11	22	52	82
13	4		runnable	  23	18	0	6	12	24	56	74

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	205	0	0	0
2	0		sleeping	  0	0	0	205	0	0	0	0
3	4		runnable	  42	8	0	1	7	14	28	123
4	0		runnable	  0	7	0	173	0	0	0	0
5	0		runnable	  0	7	0	173	0	0	0	0
6	0		runnable	  0	7	0	173	0	0	0	0
7	0		runnable	  0	7	0	173	0	0	0	0
8	0		runnable	  0	7	0	173	0	0	0	0
9	4		running 	  39	43	0	2	8	16	32	115
10	4		runnable	  23	43	0	3	9	18	44	99
11	4		runnable	  23	35	0	4	10	20	48	91
12	4		runnable	  23	27	0	5	11	22	52	83
13	4		runnable	  23	19	0	6	12	24	56	75

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	206	0	0	0
2	0		sleeping	  0	0	0	206	0	0	0	0
3	4		runnable	  42	9	0	1	7	14	28	124
4	0		runnable	  0	8	0	174	0	0	0	0
5	0		runnable	  0	8	0	174	0	0	0	0
6	0		runnable	  0	8	0	174	0	0	0	0
7	0		runnable	  0	8	0	174	0	0	0	0
8	0		runnable	  0	8	0	174	0	0	0	0
9	4		running 	  40	43	0	2	8	16	32	116
10	4		runnable	  23	44	0	3	9	18	44	100
11	4		runnable	  23	36	0	4	10	20	48	92
12	4		runnable	  23	28	0	5	11	22	52	84
13	4		runnable	  23	20	0	6	12	24	56	76

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	207	0	0	0
2	0		sleeping	  0	0	0	207	0	0	0	0
3	4		runnable	  42	10	0	1	7	14	28	125
4	0		runnable	  0	9	0	175	0	0	0	0
5	0		runnable	  0	9	0	175	0	0	0	0
6	0		runnable	  0	9	0	175	0	0	0	0
7	0		runnable	  0	9	0	175	0	0	0	0
8	0		runnable	  0	9	0	175	0	0	0	0
9	4		running 	  41	43	0	2	8	16	32	117
10	4		runnable	  23	45	0	3	9	18	44	101
11	4		runnable	  23	37	0	4	10	20	48	93
12	4		runnable	  23	29	0	5	11	22	52	85
13	4		runnable	  23	21	0	6	12	24	56	77

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	208	0	0	0
2	0		sleeping	  0	0	0	208	0	0	0	0
3	4		runnable	  42	11	0	1	7	14	28	126
4	0		runnable	  0	10	0	176	0	0	0	0
5	0		runnable	  0	10	0	176	0	0	0	0
6	0		runnable	  0	10	0	176	0	0	0	0
7	0		runnable	  0	10	0	176	0	0	0	0
8	0		runnable	  0	10	0	176	0	0	0	0
9	4		running 	  42	43	0	2	8	16	32	118
10	4		runnable	  23	46	0	3	9	18	44	102
11	4		runnable	  23	38	0	4	10	20	48	94
12	4		runnable	  23	30	0	5	11	22	52	86
13	4		runnable	  23	22	0	6	12	24	56	78

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	209	0	0	0
2	0		sleeping	  0	0	0	209	0	0	0	0
3	4		runnable	  42	12	0	1	7	14	28	127
4	0		sleeping	  0	10	0	177	0	0	0	0
5	0		sleeping	  0	10	0	177	0	0	0	0
6	0		sleeping	  0	10	0	177	0	0	0	0
7	0		sleeping	  0	10	0	177	0	0	0	0
8	0		sleeping	  0	10	0	177	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  24	46	0	3	9	18	44	103
11	4		runnable	  23	39	0	4	10	20	48	95
12	4		runnable	  23	31	0	5	11	22	52	87
13	4		runnable	  23	23	0	6	12	24	56	79

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	210	0	0	0
2	0		sleeping	  0	0	0	210	0	0	0	0
3	4		runnable	  42	13	0	1	7	14	28	128
4	0		runnable	  0	1	0	178	0	0	0	0
5	0		runnable	  0	1	0	178	0	0	0	0
6	0		runnable	  0	1	0	178	0	0	0	0
7	0		runnable	  0	1	0	178	0	0	0	0
8	0		runnable	  0	1	0	178	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  25	46	0	3	9	18	44	104
11	4		runnable	  23	40	0	4	10	20	48	96
12	4		runnable	  23	32	0	5	11	22	52	88
13	4		runnable	  23	24	0	6	12	24	56	80

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	211	0	0	0
2	0		sleeping	  0	0	0	211	0	0	0	0
3	4		runnable	  42	14	0	1	7	14	28	129
4	0		runnable	  0	2	0	179	0	0	0	0
5	0		runnable	  0	2	0	179	0	0	0	0
6	0		runnable	  0	2	0	179	0	0	0	0
7	0		runnable	  0	2	0	179	0	0	0	0
8	0		runnable	  0	2	0	179	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  26	46	0	3	9	18	44	105
11	4		runnable	  23	41	0	4	10	20	48	97
12	4		runnable	  23	33	0	5	11	22	52	89
13	4		runnable	  23	25	0	6	12	24	56	81

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	212	0	0	0
2	0		sleeping	  0	0	0	212	0	0	0	0
3	4		runnable	  42	15	0	1	7	14	28	130
4	0		runnable	  0	3	0	180	0	0	0	0
5	0		runnable	  0	3	0	180	0	0	0	0
6	0		runnable	  0	3	0	180	0	0	0	0
7	0		runnable	  0	3	0	180	0	0	0	0
8	0		runnable	  0	3	0	180	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  27	46	0	3	9	18	44	106
11	4		runnable	  23	42	0	4	10	20	48	98
12	4		runnable	  23	34	0	5	11	22	52	90
13	4		runnable	  23	26	0	6	12	24	56	82

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	213	0	0	0
2	0		sleeping	  0	0	0	213	0	0	0	0
3	4		runnable	  42	16	0	1	7	14	28	131
4	0		runnable	  0	4	0	181	0	0	0	0
5	0		runnable	  0	4	0	181	0	0	0	0
6	0		runnable	  0	4	0	181	0	0	0	0
7	0		runnable	  0	4	0	181	0	0	0	0
8	0		runnable	  0	4	0	181	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  28	46	0	3	9	18	44	107
11	4		runnable	  23	43	0	4	10	20	48	99
12	4		runnable	  23	35	0	5	11	22	52	91
13	4		runnable	  23	27	0	6	12	24	56	83

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	214	0	0	0
2	0		sleeping	  0	0	0	214	0	0	0	0
3	4		runnable	  42	17	0	1	7	14	28	132
4	0		runnable	  0	5	0	182	0	0	0	0
5	0		runnable	  0	5	0	182	0	0	0	0
6	0		runnable	  0	5	0	182	0	0	0	0
7	0		runnable	  0	5	0	182	0	0	0	0
8	0		runnable	  0	5	0	182	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  29	46	0	3	9	18	44	108
11	4		runnable	  23	44	0	4	10	20	48	100
12	4		runnable	  23	36	0	5	11	22	52	92
13	4		runnable	  23	28	0	6	12	24	56	84

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	215	0	0	0
2	0		sleeping	  0	0	0	215	0	0	0	0
3	4		runnable	  42	18	0	1	7	14	28	133
4	0		runnable	  0	6	0	183	0	0	0	0
5	0		runnable	  0	6	0	183	0	0	0	0
6	0		runnable	  0	6	0	183	0	0	0	0
7	0		runnable	  0	6	0	183	0	0	0	0
8	0		runnable	  0	6	0	183	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  30	46	0	3	9	18	44	109
11	4		runnable	  23	45	0	4	10	20	48	101
12	4		runnable	  23	37	0	5	11	22	52	93
13	4		runnable	  23	29	0	6	12	24	56	85

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	216	0	0	0
2	0		sleeping	  0	0	0	216	0	0	0	0
3	4		runnable	  42	19	0	1	7	14	28	134
4	0		runnable	  0	7	0	184	0	0	0	0
5	0		runnable	  0	7	0	184	0	0	0	0
6	0		runnable	  0	7	0	184	0	0	0	0
7	0		runnable	  0	7	0	184	0	0	0	0
8	0		runnable	  0	7	0	184	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  31	46	0	3	9	18	44	110
11	4		runnable	  23	46	0	4	10	20	48	102
12	4		runnable	  23	38	0	5	11	22	52	94
13	4		runnable	  23	30	0	6	12	24	56	86

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	217	0	0	0
2	0		sleeping	  0	0	0	217	0	0	0	0
3	4		runnable	  42	20	0	1	7	14	28	135
4	0		runnable	  0	8	0	185	0	0	0	0
5	0		runnable	  0	8	0	185	0	0	0	0
6	0		runnable	  0	8	0	185	0	0	0	0
7	0		runnable	  0	8	0	185	0	0	0	0
8	0		runnable	  0	8	0	185	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  32	46	0	3	9	18	44	111
11	4		runnable	  23	47	0	4	10	20	48	103
12	4		runnable	  23	39	0	5	11	22	52	95
13	4		runnable	  23	31	0	6	12	24	56	87

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	218	0	0	0
2	0		sleeping	  0	0	0	218	0	0	0	0
3	4		runnable	  42	21	0	1	7	14	28	136
4	0		runnable	  0	9	0	186	0	0	0	0
5	0		runnable	  0	9	0	186	0	0	0	0
6	0		runnable	  0	9	0	186	0	0	0	0
7	0		runnable	  0	9	0	186	0	0	0	0
8	0		runnable	  0	9	0	186	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  33	46	0	3	9	18	44	112
11	4		runnable	  23	48	0	4	10	20	48	104
12	4		runnable	  23	40	0	5	11	22	52	96
13	4		runnable	  23	32	0	6	12	24	56	88

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	219	0	0	0
2	0		sleeping	  0	0	0	219	0	0	0	0
3	4		runnable	  42	22	0	1	7	14	28	137
4	0		runnable	  0	10	0	187	0	0	0	0
5	0		runnable	  0	10	0	187	0	0	0	0
6	0		runnable	  0	10	0	187	0	0	0	0
7	0		runnable	  0	10	0	187	0	0	0	0
8	0		runnable	  0	10	0	187	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  34	46	0	3	9	18	44	113
11	4		runnable	  23	49	0	4	10	20	48	105
12	4		runnable	  23	41	0	5	11	22	52	97
13	4		runnable	  23	33	0	6	12	24	56	89

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	220	0	0	0
2	0		sleeping	  0	0	0	220	0	0	0	0
3	4		runnable	  42	23	0	1	7	14	28	138
4	0		runnable	  0	11	0	188	0	0	0	0
5	0		runnable	  0	11	0	188	0	0	0	0
6	0		runnable	  0	11	0	188	0	0	0	0
7	0		runnable	  0	11	0	188	0	0	0	0
8	0		runnable	  0	11	0	188	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  35	46	0	3	9	18	44	114
11	4		runnable	  23	50	0	4	10	20	48	106
12	4		runnable	  23	42	0	5	11	22	52	98
13	4		runnable	  23	34	0	6	12	24	56	90

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	221	0	0	0
2	0		sleeping	  0	0	0	221	0	0	0	0
3	4		runnable	  42	24	0	1	7	14	28	139
4	0		runnable	  0	12	0	189	0	0	0	0
5	0		runnable	  0	12	0	189	0	0	0	0
6	0		runnable	  0	12	0	189	0	0	0	0
7	0		runnable	  0	12	0	189	0	0	0	0
8	0		runnable	  0	12	0	189	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  36	46	0	3	9	18	44	115
11	4		runnable	  23	51	0	4	10	20	48	107
12	4		runnable	  23	43	0	5	11	22	52	99
13	4		runnable	  23	35	0	6	12	24	56	91

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	222	0	0	0
2	0		sleeping	  0	0	0	222	0	0	0	0
3	4		runnable	  42	25	0	1	7	14	28	140
4	0		runnable	  0	13	0	190	0	0	0	0
5	0		runnable	  0	13	0	190	0	0	0	0
6	0		runnable	  0	13	0	190	0	0	0	0
7	0		runnable	  0	13	0	190	0	0	0	0
8	0		runnable	  0	13	0	190	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  37	46	0	3	9	18	44	116
11	4		runnable	  23	52	0	4	10	20	48	108
12	4		runnable	  23	44	0	5	11	22	52	100
13	4		runnable	  23	36	0	6	12	24	56	92

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	223	0	0	0
2	0		sleeping	  0	0	0	223	0	0	0	0
3	4		runnable	  42	26	0	1	7	14	28	141
4	0		runnable	  0	14	0	191	0	0	0	0
5	0		runnable	  0	14	0	191	0	0	0	0
6	0		runnable	  0	14	0	191	0	0	0	0
7	0		runnable	  0	14	0	191	0	0	0	0
8	0		runnable	  0	14	0	191	0	0	0	0
9	-1		zombie  	  42	43	0	2	8	16	32	118
10	4		running 	  38	46	0	3	9	18	44	117
11	4		runnable	  23	53	0	4	10	20	48	109
12	4		runnable	  23	45	0	5	11	22	52	101
13	4		runnable	  23	37	0	6	12	24	56	93

PID	Priority	State		rtime	wtime	nrun	q0	q1	q2	q3	q4
1	1		sleeping	  1	0	0	2	224	0	0	0
2	0		sleeping	  0	0	0	224	0	0	0	0
3	4		runnable	  42	27	0	1	7	14	28	142
